# -*- fill-column: 79 -*-
#
# This file contains named palettes that can be specified to "bleopt
# colorglass_base16_palette".  The first column is the name of the palette.
# The next 16 values ($2..$17) provides the codes of the basic 16 colors.  $18
# and $19 is the default foreground and background colors, and $20 is the
# cursor color, if available.

# https://github.com/akinomyoga/contra
MonokaiRemastered              0x1a1a1a 0xf4005f 0x98e024 0xfd971f 0x9d65ff 0xf4005f 0x58d1eb 0xc4c5b5 0x625e4c 0xf4005f 0x98e024 0xe0d561 0x9d65ff 0xf4005f 0x58d1eb 0xf6f6ef 0xd9d9d9 0x0c0c0c 0xfc971f
MonokaiSoda                    0x1a1a1a 0xf4005f 0x98e024 0xfa8419 0x9d65ff 0xf4005f 0x58d1eb 0xc4c5b5 0x625e4c 0xf4005f 0x98e024 0xe0d561 0x9d65ff 0xf4005f 0x58d1eb 0xf6f6ef 0xc4c5b5 0x1a1a1a 0xf6f7ec
MonokaiSublimeText             0x333333 0xc4265e 0x86b42b 0xb3b42b 0x6a7ec8 0x8c6bc8 0x56adbc 0xe3e3dd 0x666666 0xf92672 0xa6e22e 0xe2e22e 0x819aff 0xae81ff 0x66d9ef 0xf8f8f2 0xf8f8f2 0x272822 0xf8f8f0
MonokaiVivid                   0x121212 0xfa2934 0x98e123 0xfff30a 0x0443ff 0xf800f8 0x01b6ed 0xffffff 0x838383 0xf6669d 0xb1e05f 0xfff26d 0x0443ff 0xf200f6 0x51ceff 0xffffff 0xf9f9f9 0x121212 0xfb0007
MonospaceDark                  0x738295 0xf76769 0x17b877 0xffa23e 0x708fff 0xa87ffb 0x25a6e9 0xa4afbd 0x8b98a9 0xfc8f8e 0x66ce98 0xffc26e 0xa2b6ff 0xc8aaff 0x71c2ee 0xfafbfe 0xa4afbd 0x10151d 0xc8aaff
MonospaceLight                 0x333e4f 0xd03941 0x007b49 0xa65921 0x3c60dd 0x6f4cde 0x0075a2 0x5d6a7d 0x000000 0xa52430 0x00522f 0x904b1a 0x002487 0x4d21bb 0x00607e 0x475365 0x475365 0xf4f7fd 0x6f4cde
Moonfly                        0x323437 0xff5454 0x8cc85f 0xe3c78a 0x80a0ff 0xcf87e8 0x79dac8 0xc6c6c6 0x949494 0xff5189 0x36c692 0xc6c684 0x74b2ff 0xae81ff 0x85dc85 0xe4e4e4 0xbdbdbd 0x080808 0x9e9e9e
Moonwalk                       0x080808 0x7a0047 0x145b0e 0x733a11 0x002fa7 0x5400a8 0x00566b 0x9c958d 0x494440 0xaf1608 0x4c6129 0x7a5000 0x0d50c5 0x952197 0x006092 0xffffff 0x061f4a 0xe4e2e0 0x061f4a
N0Tch2K                        0x383838 0xa95551 0x666666 0xa98051 0x657d3e 0x767676 0xc9c9c9 0xd0b8a3 0x545454 0xa97775 0x8c8c8c 0xa99175 0x98bd5e 0xa3a3a3 0xdcdcdc 0xd8c8bb 0xa0a0a0 0x222222 0xaa9175
NebulaDrift                    0x1a0e38 0xff5c8d 0x66e6a8 0xffcb6b 0x7c9bff 0xc77dff 0x57e6f0 0xc8c6e8 0x5c5a88 0xff5c8d 0x66e6a8 0xff9e64 0x7c9bff 0xc77dff 0x57e6f0 0xe2e0fa 0xe2e0fa 0x0a0420 0xd58bff
NeobonesDark                   0x0f191f 0xde6e7c 0x90ff6b 0xb77e64 0x8190d4 0xb279a7 0x66a5ad 0xc6d5cf 0x334652 0xe8838f 0xa0ff85 0xd68c67 0x92a0e2 0xcf86c1 0x65b8c1 0x98a39e 0xc6d5cf 0x0f191f 0xceddd7
NeobonesLight                  0xe5ede6 0xa8334c 0x567a30 0x944927 0x286486 0x88507d 0x3b8992 0x202e18 0x99ac9c 0x94253e 0x3f5a22 0x803d1c 0x1d5573 0x7b3b70 0x2b747c 0x415934 0x202e18 0xe5ede6 0x202e18
Neon                           0x000000 0xff3045 0x5ffa74 0xfffc7e 0x0f15d8 0xf924e7 0x00fffc 0xc7c7c7 0x686868 0xff5a5a 0x75ff88 0xfffd96 0x3c40cb 0xf15be5 0x88fffe 0xffffff 0x00fffc 0x14161a 0xc7c7c7
NeonPurple                     0x000000 0xcd0d76 0x03eba5 0xfffa6a 0x00bfff 0xff00e0 0x9aa5ed 0xffffff 0xa8fcff 0xff0da5 0x00ffb6 0xfff787 0x1bccfd 0xff00f8 0xa6b6ff 0xffffff 0xe5e5e5 0x291b47 0x21f6bc
Neopolitan                     0x000000 0x9a1a1a 0x61ce3c 0xfbde2d 0x324883 0xff0080 0x8da6ce 0xf8f8f8 0x4c4c4c 0x9a1a1a 0x61ce3c 0xfbde2d 0x324883 0xff0080 0x8da6ce 0xf8f8f8 0xffffff 0x271f19 0xffffff
Neutron                        0x23252b 0xb54036 0x5ab977 0xdeb566 0x6a7c93 0xa4799d 0x3f94a8 0xe6e8ef 0x494b51 0xb54036 0x5ab977 0xdeb566 0x6a7c93 0xa4799d 0x3f94a8 0xebedf2 0xe6e8ef 0x1c1e22 0xf6f7ec
NightLionV1                    0x4c4c4c 0xbb0000 0x5fde8f 0xf3f167 0x276bd8 0xbb00bb 0x00dadf 0xbbbbbb 0x555555 0xff5555 0x55ff55 0xffff55 0x5555ff 0xff55ff 0x55ffff 0xffffff 0xbbbbbb 0x000000 0xbbbbbb
NightLionV2                    0x4c4c4c 0xbb0000 0x04f623 0xf3f167 0x64d0f0 0xce6fdb 0x00dadf 0xbbbbbb 0x555555 0xff5555 0x7df71d 0xffff55 0x62cbe8 0xff9bf5 0x00ccd8 0xffffff 0xbbbbbb 0x171717 0xbbbbbb
NightOwl                       0x011627 0xef5350 0x22da6e 0xaddb67 0x82aaff 0xc792ea 0x21c7a8 0xffffff 0x575656 0xef5350 0x22da6e 0xffeb95 0x82aaff 0xc792ea 0x7fdbca 0xffffff 0xd6deeb 0x011627 0x7e57c2
NightOwlishLight               0x011627 0xd3423e 0x2aa298 0xdaaa01 0x4876d6 0x403f53 0x08916a 0x7a8181 0x7a8181 0xf76e6e 0x49d0c5 0xdac26b 0x5ca7e4 0x697098 0x00c990 0x989fb1 0x403f53 0xffffff 0x403f53
Nightfox                       0x393b44 0xc94f6d 0x81b29a 0xdbc074 0x719cd6 0x9d79d6 0x63cdcf 0xdfdfe0 0x575860 0xd16983 0x8ebaa4 0xe0c989 0x86abdc 0xbaa1e2 0x7ad5d6 0xe4e4e5 0xcdcecf 0x192330 0xcdcecf
Niji                           0x333333 0xd23e08 0x54ca74 0xfff700 0x2ab9ff 0xff50da 0x1ef9f5 0xddd0c4 0x515151 0xffb7b7 0xc1ffae 0xfcffb8 0x8efff3 0xffa2ed 0xbcffc7 0xffffff 0xffffff 0x141515 0xffc663
NoClownFiesta                  0x151515 0xb46958 0x90a959 0xf4bf75 0xbad7ff 0xaa759f 0x88afa2 0xe1e1e1 0x727272 0x7e97ab 0x90a959 0xf4bf75 0xbad7ff 0xaa759f 0x88afa2 0xafafaf 0xe0e1e4 0x101010 0xe0e1e4
NoClownFiestaLight             0xd6d6d6 0x874e42 0x677940 0xb89058 0x8ba1bf 0xaa759f 0x3e5f66 0x151515 0x2b2b2b 0x637786 0x677940 0xb89058 0x93a2ab 0xaa759f 0x99ab93 0x373737 0x151515 0xe1e1e1 0x151515
NocturnalWinter                0x4d4d4d 0xf12d52 0x09cd7e 0xf5f17a 0x3182e0 0xff2b6d 0x09c87a 0xfcfcfc 0x808080 0xf16d86 0x0ae78d 0xfffc67 0x6096ff 0xff78a2 0x0ae78d 0xffffff 0xe6e5e5 0x0d0d17 0xe6e5e5
Nord                           0x3b4252 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x88c0d0 0xe5e9f0 0x596377 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x8fbcbb 0xeceff4 0xd8dee9 0x2e3440 0xeceff4
NordLight                      0x3b4252 0xbf616a 0x96b17f 0xc5a565 0x81a1c1 0xb48ead 0x7bb3c3 0xa5abb6 0x4c566a 0xbf616a 0x96b17f 0xc5a565 0x81a1c1 0xb48ead 0x82afae 0xeceff4 0x414858 0xe5e9f0 0x7bb3c3
NordWave                       0x3b4252 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x88c0d0 0xe5e9f0 0x4c566a 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x8fbcbb 0xeceff4 0xd8dee9 0x212121 0xebcb8b
Nordfox                        0x3b4252 0xbf616a 0xa3be8c 0xebcb8b 0x81a1c1 0xb48ead 0x88c0d0 0xe5e9f0 0x53648d 0xd06f79 0xb1d196 0xf0d399 0x8cafd2 0xc895bf 0x93ccdc 0xe7ecf4 0xcdcecf 0x2e3440 0xcdcecf
Novel                          0x000000 0xcc0000 0x009600 0xd06b00 0x0000cc 0xcc00cc 0x0087cc 0xa6a6a6 0x808080 0xcc0000 0x009600 0xd06b00 0x0000cc 0xcc00cc 0x0087cc 0xffffff 0x3b2322 0xdfdbc3 0x73635a
NvimDark                       0x07080d 0xffc0b9 0xb3f6c0 0xfce094 0xa6dbff 0xffcaff 0x8cf8f7 0xeef1f8 0x4f5258 0xffc0b9 0xb3f6c0 0xfce094 0xa6dbff 0xffcaff 0x8cf8f7 0xeef1f8 0xe0e2ea 0x14161b 0x9b9ea4
NvimLight                      0x07080d 0x590008 0x005523 0x6b5300 0x004c73 0x470045 0x007373 0xa1a4ab 0x4f5258 0x590008 0x005523 0x6b5300 0x004c73 0x470045 0x007373 0xeef1f8 0x14161b 0xe0e2ea 0x9b9ea4
Obsidian                       0x000000 0xb30d0e 0x00bb00 0xfecd22 0x3a9bdb 0xbb00bb 0x00bbbb 0xbbbbbb 0x555555 0xff0003 0x93c863 0xfef874 0xa1d7ff 0xff55ff 0x55ffff 0xffffff 0xcdcdcd 0x283033 0xc0cad0
Ocean                          0x000000 0xe64c4c 0x00a600 0x999900 0x0000b2 0xd826d8 0x00a6b2 0xbfbfbf 0x808080 0xff1a1a 0x00d900 0xe5e500 0x7373ff 0xe500e5 0x00e5e5 0xe5e5e5 0xffffff 0x224fbc 0x7f7f7f
OceanicMaterial                0x000000 0xee2b2a 0x40a33f 0xffea2e 0x1e80f0 0x8800a0 0x16afca 0xa4a4a4 0x777777 0xdc5c60 0x70be71 0xfff163 0x54a4f3 0xaa4dbc 0x42c7da 0xffffff 0xc2c8d7 0x1c262b 0xb3b8c3
OceanicNext                    0x162c35 0xec5f67 0x99c794 0xfac863 0x6699cc 0xc594c5 0x5fb3b3 0xffffff 0x65737e 0xec5f67 0x99c794 0xfac863 0x6699cc 0xc594c5 0x5fb3b3 0xffffff 0xc0c5ce 0x162c35 0xc0c5ce
Ollie                          0x000000 0xac2e31 0x31ac61 0xac4300 0x2d57ac 0xb08528 0x1fa6ac 0x8a8eac 0x684432 0xff3d48 0x3bff99 0xff5e1e 0x4488ff 0xffc21d 0x1ffaff 0x5b6ea7 0x8a8dae 0x222125 0x5b6ea7
OneDarkTwo                     0x1d1f23 0xe27881 0x98c379 0xeac786 0x71b9f4 0xc88bda 0x62bac6 0xc9ccd3 0x4a505a 0xe68991 0xa8cc8e 0xedcf97 0x8dc7f6 0xd3a2e2 0x78c4ce 0xe6e6e6 0xe6e6e6 0x21252b 0xe6e6e6
OneDoubleDark                  0x3d4452 0xf16372 0x8cc570 0xecbe70 0x3fb1f5 0xd373e3 0x17b9c4 0xdbdfe5 0x525d6f 0xff777b 0x82d882 0xf5c065 0x6dcaff 0xff7bf4 0x00e5fb 0xf7f9fc 0xdbdfe5 0x282c34 0xf5e0dc
OneDoubleLight                 0x454b58 0xf74840 0x25a343 0xcc8100 0x0087c1 0xb50da9 0x009ab7 0xc5b2b3 0x0e131f 0xff3711 0x00b90e 0xec9900 0x1065de 0xe500d8 0x00b4dd 0xffffff 0x383a43 0xfafafa 0x1a1919
OneHalfDark                    0x282c34 0xe06c75 0x98c379 0xe5c07b 0x61afef 0xc678dd 0x56b6c2 0xdcdfe4 0x5d677a 0xe06c75 0x98c379 0xe5c07b 0x61afef 0xc678dd 0x56b6c2 0xdcdfe4 0xdcdfe4 0x282c34 0xa3b3cc
OneHalfLight                   0x383a42 0xe45649 0x50a14f 0xc18401 0x0184bc 0xa626a4 0x0997b3 0xbababa 0x4f525e 0xe06c75 0x98c379 0xd8b36e 0x61afef 0xc678dd 0x56b6c2 0xffffff 0x383a42 0xfafafa 0xa5b4e5
Onenord                        0x3b4252 0xe06c75 0x9ec183 0xebcb8b 0x81a1c1 0xb988b0 0x88c0d0 0xe5e9f0 0x596377 0xe06c75 0x9ec183 0xebcb8b 0x81a1c1 0xb988b0 0x8fbcbb 0xeceff4 0xe5e9f0 0x2e3440 0x81a1c1
OnenordLight                   0x2e3440 0xcb4f53 0x48a53d 0xee5e25 0x3879c5 0x9f4aca 0x3ea1ad 0xb2b6bd 0x646a76 0xd16366 0x5f9e9d 0xba793e 0x1b40a6 0x9665af 0x8fbcbb 0xeceff4 0x2e3440 0xf7f8fa 0x3879c5
Opaline                        0x201b33 0xff6b92 0x86e6b4 0xffc2ae 0x8fb4ff 0xbe9bff 0x5fe3d8 0xece9f7 0x6b678f 0xff81a2 0x95e9bd 0xf4d27e 0xb79bff 0xff9ed2 0x72e6dd 0xffffff 0xece9f7 0x131121 0xffb3d6
OperatorMonoDark               0x5a5a5a 0xca372d 0x4d7b3a 0xd4d697 0x4387cf 0xb86cb4 0x72d5c6 0xced4cd 0x9a9b99 0xc37d62 0x83d0a2 0xfdfdc5 0x89d3f6 0xff2c7a 0x82eada 0xfdfdf6 0xc3cac2 0x191919 0xfcdc08
OvernightSlumber               0x0a1222 0xffa7c4 0x85cc95 0xffcb8b 0x8dabe1 0xc792eb 0x78ccf0 0xffffff 0x575656 0xffa7c4 0x85cc95 0xffcb8b 0x8dabe1 0xc792eb 0xffa7c4 0xffffff 0xced2d6 0x0e1729 0xffa7c4
Oxblood                        0x231417 0xff4d54 0xc9a24a 0xe0b24a 0xd9743f 0xe0556b 0xe0a36a 0xe8d2d4 0x7a5458 0xff686e 0xcfad60 0xd9743f 0xe86b72 0xc8324b 0xe4ae7c 0xffffff 0xe8d2d4 0x140b0d 0xe0483a
Oxide                          0x262626 0xed756e 0x5bb661 0xc39900 0x3ba6f5 0x968ff7 0x00baaa 0xcecece 0x8f8f8f 0xff9890 0x7bd77f 0xe3b831 0x6fc6ff 0xb5b2ff 0x00dcca 0xdedede 0xcecece 0x161616 0xcecece
Oxocarbon                      0x161616 0x00dfdb 0x00b4ff 0xff4297 0x00c15a 0xc693ff 0xff74b8 0xf2f4f8 0x585858 0x00dfdb 0x00b4ff 0xff4297 0x00c15a 0xc693ff 0xff74b8 0xf2f4f8 0xf2f4f8 0x161616 0xffffff
PaleNightHc                    0x000000 0xf07178 0xc3e88d 0xffcb6b 0x82aaff 0xc792ea 0x89ddff 0xffffff 0x737373 0xf6a9ae 0xdbf1ba 0xffdfa6 0xb4ccff 0xddbdf2 0xb8eaff 0x999999 0xcccccc 0x3e4251 0xffcb6b
Pandora                        0x000000 0xff4242 0x74af68 0xffad29 0x338f86 0x9414e6 0x23d7d7 0xe2e2e2 0x3f5648 0xff3242 0x74cd68 0xffb929 0x23d7d7 0xff37ff 0x00ede1 0xffffff 0xe1e1e1 0x141e43 0x43d58e
ParaisoDark                    0x2f1e2e 0xef6155 0x48b685 0xfec418 0x06b6ef 0x815ba4 0x5bc4bf 0xa39e9b 0x776e71 0xef6155 0x48b685 0xfec418 0x06b6ef 0x815ba4 0x5bc4bf 0xe7e9db 0xa39e9b 0x2f1e2e 0xa39e9b
Patina                         0x16201c 0xd9603f 0x9fc08c 0xc8a24a 0x5fc9b0 0xd7b45a 0x7fd0c0 0xdce5de 0x5c7068 0xdf785c 0xabc89a 0xd98e5a 0x5fc9b0 0xe0c36a 0x8ed6c8 0xffffff 0xdce5de 0x0e1613 0xe0c36a
PatinaDark                     0x2e2e2e 0xcb7676 0x4d9375 0xe6cc77 0x6db3c2 0xc98a7d 0x5da9a7 0xdbd7ca 0x585858 0xcb7676 0x4d9375 0xe6cc77 0x6db3c2 0xc98a7d 0x5da9a7 0xdbd7ca 0xdbd7ca 0x121212 0xdbd7ca
PatinaDarkSoft                 0x2e2e2e 0xcb7676 0x549c7d 0xe6cc77 0x6db3c2 0xc98a7d 0x5da9a7 0xdbd7ca 0x585858 0xcb7676 0x549c7d 0xe6cc77 0x6db3c2 0xc98a7d 0x5da9a7 0xdbd7ca 0xdbd7ca 0x1a1a1a 0xdbd7ca
PatinaLichen                   0x393a34 0x8b4646 0x33644d 0x7f5031 0x35616d 0x854b3f 0x2a6361 0x5a5248 0x5b5b54 0x8b4646 0x426338 0x7f5031 0x35616d 0x854b3f 0x2a6361 0x393a34 0x393a34 0xcdd1c6 0x393a34
PatinaLight                    0x2e2a24 0x9b3b3b 0x34644c 0x6e5817 0x2f626f 0x7a4f47 0x2e6260 0x5a5248 0x625a51 0x833333 0x2d5839 0x634e14 0x2c5660 0x6d463e 0x285654 0x393a34 0x2e2a24 0xddd7c4 0x2e2a24
PatinaMoss                     0x33362e 0xc07878 0x5ba886 0xd4bf6e 0x65a8b5 0xc08a7d 0x63a8a6 0xdbd7ca 0x585b51 0xc07878 0x5ba886 0xd4bf6e 0x65a8b5 0xc08a7d 0x63a8a6 0xdbd7ca 0xdbd7ca 0x20231f 0xdbd7ca
PatinaStellar                  0x2e2a24 0xa84040 0x3a7055 0x6e5817 0x2f626f 0x8a5a50 0x387775 0x5a5248 0x6a6258 0xbf3c3c 0x3e7a5e 0x826743 0x3f7381 0x9d594b 0x337675 0x393a34 0x2e2a24 0xf5f2ed 0x2e2a24
PaulMillr                      0x2a2a2a 0xff0000 0x79ff0f 0xe7bf00 0x396bd7 0xb449be 0x66ccff 0xbbbbbb 0x666666 0xff0080 0x66ff66 0xf3d64e 0x709aed 0xdb67e6 0x7adff2 0xffffff 0xf2f2f2 0x000000 0x4d4d4d
PencilDark                     0x212121 0xc30771 0x10a778 0xa89c14 0x008ec4 0x5f4986 0x20a5ba 0xd9d9d9 0x4f4f4f 0xfb007a 0x5fd7af 0xf3e430 0x20bbfc 0x6855de 0x4fb8cc 0xf1f1f1 0xf1f1f1 0x212121 0x20bbfc
PencilLight                    0x212121 0xc30771 0x10a778 0xa89c14 0x008ec4 0x523c79 0x20a5ba 0xb3b3b3 0x424242 0xfb007a 0x52caa2 0xc0b100 0x20bbfc 0x6855de 0x4fb8cc 0xf1f1f1 0x424242 0xf1f1f1 0x20bbfc
Peppermint                     0x353535 0xe74669 0x89d287 0xdab853 0x449fd0 0xda62dc 0x65aaaf 0xb4b4b4 0x535353 0xe4859b 0xa3cca2 0xe1e487 0x6fbce2 0xe586e7 0x96dcdb 0xdfdfdf 0xc8c8c8 0x000000 0xbbbbbb
PhalaGreenDark                 0x000000 0xab1500 0x00b100 0xa9a700 0x0223c0 0xc22ec0 0x00b4c0 0xcbcbcb 0x797979 0xed2200 0x00db00 0xeae700 0x0433ff 0xed3aea 0x00e8ea 0xeaeaea 0xc1fc03 0x000000 0xc1fc03
PiattoLight                    0x414141 0xb23771 0x66781e 0xcd6f34 0x3c5ea8 0xa454b2 0x66781e 0xbfbfbf 0x3f3f3f 0xdb3365 0x829429 0xcd6f34 0x3c5ea8 0xa454b2 0x829429 0xf2f2f2 0x414141 0xffffff 0x5e77c8
PierreDark                     0x141415 0xff2e3f 0x0dbe4e 0xffca00 0x009fff 0xc635e4 0x08c0ef 0xc6c6c8 0x6c6c71 0xff6762 0x5ecc71 0xffd452 0x69b1ff 0xd568ea 0x68cdf2 0xfbfbfb 0xfbfbfb 0x070707 0x009fff
PierreLight                    0x1f1f21 0xd52c36 0x1d8138 0xac8816 0x216cab 0xa631be 0x2182a1 0x79797f 0x8e8e95 0xff2e3f 0x0dbe4e 0xd5a910 0x009fff 0xc635e4 0x08c0ef 0xdbdbdd 0x070707 0xffffff 0x009fff
Pnevma                         0x2f2e2d 0xa36666 0x90a57d 0xd7af87 0x7fa5bd 0xc79ec4 0x8adbb4 0xd0d0d0 0x4a4845 0xd78787 0xafbea2 0xe4c9af 0xa1bdce 0xd7beda 0xb1e7dd 0xefefef 0xd0d0d0 0x1c1c1c 0xe4c9af
Poimandres                     0x1a1e28 0xd0679d 0x5de4c7 0xfffac2 0x89ddff 0xfcc5e9 0xadd7ff 0xffffff 0xa6accd 0xd0679d 0x5de4c7 0xfffac2 0xadd7ff 0xfae4fc 0x89ddff 0xffffff 0xa6accd 0x1a1e28 0xffffff
PoimandresDarker               0x16161e 0xd0679d 0x5de4c7 0xfffac2 0x89ddff 0xfcc5e9 0xadd7ff 0xffffff 0xa6accd 0xd0679d 0x5de4c7 0xfffac2 0xadd7ff 0xfae4fc 0x89ddff 0xffffff 0xa6accd 0x16161e 0xffffff
PoimandresStorm                0x252b37 0xd0679d 0x5de4c7 0xfffac2 0x89ddff 0xf087bd 0x89ddff 0xffffff 0xa6accd 0xd0679d 0x5de4c7 0xfffac2 0xadd7ff 0xf087bd 0xadd7ff 0xffffff 0xa6accd 0x252b37 0xffffff
PoimandresWhite                0xfefeff 0xff2090 0x01dab2 0xe5ba4e 0x8abacd 0xeb8394 0x8abacd 0x000000 0x969cbd 0xff2090 0x01dab2 0xe5ba4e 0x0ebfff 0xeb8394 0x0ebfff 0x000000 0x969cbd 0xfefeff 0x969cbd
PoppingAndLocking              0x1d2021 0xcc241d 0x98971a 0xd79921 0x458588 0xb16286 0x689d6a 0xa89984 0x928374 0xf42c3e 0xb8bb26 0xfabd2f 0x99c6ca 0xd3869b 0x7ec16e 0xebdbb2 0xebdbb2 0x181921 0xc7c7c7
Porcelain                      0x2a2e37 0xc60018 0x157424 0x855700 0x004cc8 0x761bc3 0x006873 0x5a6170 0x828896 0xd60027 0x1b842d 0xaf2700 0x005bdb 0x862ad2 0x007f8f 0x1b1e25 0x2a2e37 0xfbfbfd 0x0054d1
Powershell                     0x000000 0x981a22 0x098003 0xc4a000 0x4140c3 0xd33682 0x0e807f 0x7f7c7f 0x808080 0xef2929 0x1cfe3c 0xfefe45 0x268ad2 0xfe13fa 0x29fffe 0xc2c1c3 0xf6f6f7 0x052454 0xf6f6f7
Primary                        0x000000 0xdb4437 0x0f9d58 0xf4b400 0x4285f4 0xdb4437 0x4285f4 0xbfbfbf 0x000000 0xdb4437 0x0f9d58 0xf4b400 0x4285f4 0x4285f4 0x0f9d58 0xffffff 0x000000 0xffffff 0x000000
Prism                          0x060c18 0xff7192 0x71e0b0 0xfad77c 0x47b3ff 0x9da9ff 0x31dcf2 0xb6c4dc 0x5e6f90 0xff96ad 0x93ecc7 0xfca76d 0x77caff 0xb8c1ff 0x6ceafb 0xeaf1fb 0xd7e3f4 0x0b1326 0x56d5ff
Pro                            0x000000 0x990000 0x00a600 0x999900 0x2009db 0xb200b2 0x00a6b2 0xbfbfbf 0x666666 0xe50000 0x00d900 0xe5e500 0x0000ff 0xe500e5 0x00e5e5 0xe5e5e5 0xf2f2f2 0x000000 0x4d4d4d
ProLight                       0x000000 0xe5492b 0x50d148 0xc6c440 0x3b75ff 0xed66e8 0x4ed2de 0xc2c2c2 0x9f9f9f 0xff6640 0x48d53e 0xbfbe23 0x0082ff 0xff7eff 0x3bd1d2 0xf2f2f2 0x191919 0xffffff 0x4d4d4d
PurpleRain                     0x000000 0xff260e 0x9be205 0xffc400 0x00a2fa 0x815bb5 0x00deef 0xffffff 0x565656 0xff4250 0xb8e36e 0xffd852 0x00a6ff 0xac7bf0 0x74fdf3 0xffffff 0xfffbf6 0x21084a 0xff271d
Purplepeter                    0x0a0520 0xff796d 0x99b481 0xefdfac 0x66d9ef 0xe78fcd 0xba8cff 0xffba81 0x504b63 0xf99f92 0xb4be8f 0xf2e9bf 0x79daed 0xba91d4 0xa0a0d6 0xb9aed3 0xece7fa 0x2a1a4a 0xc7c7c7
Rapture                        0x000000 0xfc644d 0x7afde1 0xfff09b 0x6c9bf5 0xff4fa1 0x64e0ff 0xc0c9e5 0x304b66 0xfc644d 0x7afde1 0xfff09b 0x6c9bf5 0xff4fa1 0x64e0ff 0xffffff 0xc0c9e5 0x111e2a 0xffffff
RaycastDark                    0x000000 0xff5360 0x59d499 0xffc531 0x56c2ff 0xcf2f98 0x52eee5 0xffffff 0x4c4c4c 0xff6363 0x59d499 0xffc531 0x56c2ff 0xcf2f98 0x52eee5 0xffffff 0xffffff 0x1a1a1a 0xcccccc
RaycastLight                   0x000000 0xb12424 0x006b4f 0xf8a300 0x138af2 0x9a1b6e 0x3eb8bf 0xbfbfbf 0x000000 0xb12424 0x006b4f 0xf8a300 0x138af2 0x9a1b6e 0x3eb8bf 0xffffff 0x000000 0xffffff 0x000000
Rebecca                        0x12131e 0xdd7755 0x04dbb5 0xf2e7b7 0x7aa5ff 0xbf9cf9 0x56d3c2 0xe4e3e9 0x666699 0xff92cd 0x01eac0 0xfffca8 0x69c0fa 0xc17ff8 0x8bfde1 0xf4f2f9 0xe8e6ed 0x292a44 0xb89bf9
RedAlert                       0x000000 0xd62e4e 0x71be6b 0xbeb86b 0x489bee 0xe979d7 0x6bbeb8 0xd6d6d6 0x666666 0xe02553 0xaff08c 0xdfddb7 0x65aaf1 0xddb7df 0xb7dfdd 0xffffff 0xffffff 0x762423 0xffffff
RedPlanet                      0x202020 0x8c3432 0x728271 0xe8bf6a 0x69819e 0x896492 0x5b8390 0xb9aa99 0x676767 0xb55242 0x869985 0xebeb91 0x60827e 0xde4974 0x38add8 0xd6bfb8 0xc2b790 0x222222 0xc2b790
RedSands                       0x000000 0xff3f00 0x00bb00 0xe7b000 0x0072ff 0xbb00bb 0x00bbbb 0xbbbbbb 0x6e6e6e 0xd41a1a 0x00bb00 0xe7b000 0x0072ae 0xff55ff 0x55ffff 0xffffff 0xd7c9a7 0x7a251e 0xffffff
Relaxed                        0x151515 0xbc5653 0x909d63 0xebc17a 0x6a8799 0xb06698 0xc9dfff 0xd9d9d9 0x636363 0xbc5653 0xa0ac77 0xebc17a 0x7eaac7 0xb06698 0xacbbd0 0xf7f7f7 0xd9d9d9 0x353a44 0xd9d9d9
Retro                          0x13a10e 0x13a10e 0x13a10e 0x13a10e 0x13a10e 0x13a10e 0x13a10e 0x13a10e 0x16ba10 0x16ba10 0x16ba10 0x16ba10 0x16ba10 0x16ba10 0x16ba10 0x16ba10 0x13a10e 0x000000 0x13a10e
RetroLegends                   0x262626 0xde5454 0x45eb45 0xf7bf2b 0x4066f2 0xbf4cf2 0x40d9e6 0xbfe6bf 0x4c594c 0xff6666 0x59ff59 0xffd933 0x4c80ff 0xe666ff 0x59e6ff 0xf2fff2 0x45eb45 0x0d0d0d 0x45eb45
Rippedcasts                    0x000000 0xcdaf95 0xa8ff60 0xbfbb1f 0x75a5b0 0xff73fd 0x5a647e 0xbfbfbf 0x666666 0xeecbad 0xbcee68 0xe5e500 0x86bdc9 0xe500e5 0x8c9bc4 0xe5e5e5 0xffffff 0x2b2b2b 0x7f7f7f
RosePine                       0x26233a 0xeb6f92 0x31748f 0xf6c177 0x9ccfd8 0xc4a7e7 0xebbcba 0xe0def4 0x6e6a86 0xeb6f92 0x31748f 0xf6c177 0x9ccfd8 0xc4a7e7 0xebbcba 0xe0def4 0xe0def4 0x191724 0xe0def4
RosePineDawn                   0xf2e9e1 0xb4637a 0x286983 0xea9d34 0x56949f 0x907aa9 0xd7827e 0x575279 0x9893a5 0xb4637a 0x286983 0xea9d34 0x56949f 0x907aa9 0xd7827e 0x575279 0x575279 0xfaf4ed 0x575279
RosePineMoon                   0x393552 0xeb6f92 0x3e8fb0 0xf6c177 0x9ccfd8 0xc4a7e7 0xea9a97 0xe0def4 0x6e6a86 0xeb6f92 0x3e8fb0 0xf6c177 0x9ccfd8 0xc4a7e7 0xea9a97 0xe0def4 0xe0def4 0x232136 0xe0def4
